arxiv_id,title,ground_file,source_dir,main_tex_file,main_tex_selection_used,selected_main_tex_rel_path,selected_confidence,selected_flags,selected_rationale,selection_differs_from_current_rule,outline_json,outline_markdown,exact_output_json,ref_meta_json,status,outline_nodes,max_outline_level,section_ref_mentions,ref_meta_count,bib_files,skipped_large_bib_files,error
2312.17617,Large Language Models for Generative Information Extraction: A Survey,2312.17617.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2312.17617,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2312.17617/template.tex,True,template.tex,medium,,Template-named root file still carries the matching title and survey sections.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2312.17617/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2312.17617/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2312.17617/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2312.17617/ref_meta.json,ok,24,2,407,304,1,0,
2401.00812,"If LLM Is the Wizard, Then Code Is the Wand: A Survey on How Code Empowers Large Language Models to Serve as Intelligent Agents",2401.00812.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.00812,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.00812/acl_latex.tex,True,acl_latex.tex,high,,ACL wrapper title matches the survey and the body is organized as the full paper.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.00812/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.00812/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.00812/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.00812/ref_meta.json,ok,21,2,48,268,2,0,
2401.01313,A Comprehensive Survey of Hallucination Mitigation Techniques in Large Language Models,2401.01313.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.01313,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.01313/acl_latex.tex,True,acl_latex.tex,high,,Root ACL file matches the survey title and has the full survey structure.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.01313/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.01313/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.01313/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.01313/ref_meta.json,ok,13,3,64,72,2,1,
2401.07518,"Survey of Natural Language Processing for Education: Taxonomy, Systematic Review, and Future Trends",2401.07518.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.07518,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.07518/main.tex,True,main.tex,high,,Root wrapper title matches the survey and the section layout is paper-like.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07518/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07518/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07518/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07518/ref_meta.json,ok,22,3,715,410,1,0,
2401.07851,Unlocking Efficiency in Large Language Model Inference: A Comprehensive Survey of Speculative Decoding,2401.07851.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.07851,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.07851/acl_latex.tex,True,acl_latex.tex,high,,ACL wrapper title matches the survey and the body has the full paper sections.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07851/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07851/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07851/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.07851/ref_meta.json,ok,32,2,181,142,2,0,
2401.11839,AI for social science and social science of AI: A Survey,2401.11839.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.11839,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.11839/cas-sc-template.tex,True,cas-sc-template.tex,medium,,Template-named CAS wrapper still matches the survey title and paper structure.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.11839/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.11839/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.11839/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.11839/ref_meta.json,ok,23,3,519,279,1,0,
2401.14656,Scientific Large Language Models: A Survey on Biological & Chemical Domains,2401.14656.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.14656,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.14656/main.tex,True,main.tex,high,,Root wrapper matches the survey title and includes the survey sections.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.14656/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.14656/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.14656/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.14656/ref_meta.json,ok,55,3,1652,0,1,1,
2401.15422,A Survey on Data Augmentation in Large Model Era,2401.15422.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.15422,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2401.15422/main.tex,True,main.tex,high,,Root wrapper matches the survey title and includes the survey sections.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.15422/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.15422/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.15422/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2401.15422/ref_meta.json,ok,50,3,983,314,1,0,
2402.00253,A Survey on Hallucination in Large Vision-Language Models,2402.00253.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.00253,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.00253/ijcai23.tex,True,ijcai23.tex,high,,IJCAI wrapper matches the survey title and the paper sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.00253/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.00253/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.00253/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.00253/ref_meta.json,ok,22,2,107,0,0,0,
2402.01364,Continual Learning for Large Language Models: A Survey,2402.01364.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.01364,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.01364/ijcai24.tex,True,ijcai24.tex,high,,IJCAI wrapper matches the survey title and the paper sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01364/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01364/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01364/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01364/ref_meta.json,ok,25,2,124,114,1,0,
2402.01512,"Distractor Generation in Multiple-Choice Tasks: A Survey of Methods, Datasets, and Evaluation",2402.01512.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.01512,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.01512/acl_latex.tex,True,acl_latex.tex,high,,Single ACL wrapper matches the survey title and contains the full paper.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01512/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01512/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01512/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.01512/ref_meta.json,ok,43,3,512,184,2,0,
2402.05121,Large Language Model for Table Processing: A Survey,2402.05121.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.05121,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.05121/template.tex,True,template.tex,medium,,Template-named root file matches the survey title and the paper section flow.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05121/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05121/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05121/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05121/ref_meta.json,ok,44,3,441,202,2,0,
2402.05123,A Survey on Data Selection for LLM Instruction Tuning,2402.05123.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.05123,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.05123/JAIR_Example_Template.tex,True,JAIR_Example_Template.tex,medium,,Template-named root file matches the survey title and the paper section flow.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05123/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05123/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05123/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.05123/ref_meta.json,ok,14,2,118,50,1,0,
2402.08259,A Survey of Table Reasoning with Large Language Models,2402.08259.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.08259,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.08259/ijcai24.tex,True,ijcai24.tex,high,,IJCAI wrapper matches the survey title and the paper sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.08259/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.08259/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.08259/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.08259/ref_meta.json,ok,23,3,139,53,1,0,
2402.09283,"Attacks, Defenses and Evaluations for LLM Conversation Safety: A Survey",2402.09283.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.09283,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.09283/main.tex,True,main.tex,high,,Root wrapper matches the survey title and the survey sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.09283/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.09283/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.09283/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.09283/ref_meta.json,ok,16,3,427,128,7,1,
2402.11291,Puzzle Solving using Reasoning of Large Language Models: A Survey,2402.11291.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.11291,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.11291/acl_latex.tex,True,acl_latex.tex,high,,ACL wrapper matches the survey title and the full survey sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.11291/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.11291/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.11291/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.11291/ref_meta.json,ok,26,3,281,108,2,1,
2402.13116,A Survey on Knowledge Distillation of Large Language Models,2402.13116.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.13116,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.13116/main.tex,True,main.tex,medium,dist_survey_arxiv/main.tex,Root main wrapper matches the title; the subfolder copy appears duplicate.,True,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.13116/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.13116/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.13116/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.13116/ref_meta.json,ok,47,3,997,415,2,0,
2402.18267,"A Survey on Neural Question Generation: Methods, Applications, and Prospects",2402.18267.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.18267,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2402.18267/ijcai24.tex,True,ijcai24.tex,high,,IJCAI wrapper title matches the survey and the paper sections are present.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.18267/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.18267/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.18267/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2402.18267/ref_meta.json,ok,19,3,245,112,1,0,
2403.01152,"A Survey of AI-generated Text Forensic Systems: Detection, Attribution, and Characterization",2403.01152.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.01152,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.01152/paper.tex,True,paper.tex,high,,Single paper wrapper matches the title and full survey structure.,False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01152/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01152/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01152/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01152/ref_meta.json,ok,30,3,209,220,1,0,
2403.01528,Leveraging Biomolecule and Natural Language through Multi-Modal Learning: A Survey,2403.01528.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.01528,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.01528/arxiv_main_appendix_v2.tex,True,arxiv_main_appendix_v2.tex,medium,,"Main wrapper title matches the survey, despite the appendix-oriented filename.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01528/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01528/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01528/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.01528/ref_meta.json,ok,57,3,756,415,1,0,
2403.04786,Breaking Down the Defenses: A Comparative Survey of Attacks on Large Language Models,2403.04786.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.04786,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.04786/acl2023.tex,True,acl2023.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.04786/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.04786/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.04786/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.04786/ref_meta.json,ok,11,2,78,78,2,1,
2403.08319,Knowledge Conflicts for LLMs: A Survey,2403.08319.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.08319,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.08319/main.tex,True,main.tex,high,title_artifact,"Main survey file with abstract and paper sections; the embedded image/path text in 	itle() is noisy, but the content matches the ground paper.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.08319/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.08319/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.08319/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.08319/ref_meta.json,ok,23,3,492,0,0,0,
2403.09606,Large Language Models and Causal Inference in Collaboration: A Comprehensive Survey,2403.09606.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.09606,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.09606/acl_latex.tex,True,acl_latex.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.09606/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.09606/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.09606/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.09606/ref_meta.json,ok,25,3,346,184,1,0,
2403.12027,From Pixels to Insights: A Survey on Automatic Chart Understanding in the Era of Large Foundation Models,2403.12027.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.12027,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.12027/main.tex,True,main.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.12027/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.12027/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.12027/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.12027/ref_meta.json,ok,34,3,331,133,1,0,
2403.15412,Towards Measuring and Modeling “Culture” in LLMs: A Survey,2403.15412.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.15412,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.15412/acl_latex.tex,True,acl_latex.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.15412/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.15412/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.15412/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.15412/ref_meta.json,ok,16,3,291,166,1,0,
2403.18105,Large Language Models for Education: A Survey and Outlook,2403.18105.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.18105,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2403.18105/00-main.tex,True,00-main.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.18105/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.18105/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.18105/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2403.18105/ref_meta.json,ok,36,3,282,386,3,0,
2404.00699,How Much are Large Language Models Contaminated? A Comprehensive Survey and the LLMSanitize Library,2404.00699.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.00699,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.00699/main.tex,True,main.tex,medium,title_mismatch,"Main file for the contamination survey; the body and section headings match the topic, though the title line is shorter than the ground title and omits the LLMSanitize library mention.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.00699/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.00699/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.00699/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.00699/ref_meta.json,ok,34,3,141,160,1,0,
2404.01077,Efficient Prompting Methods for Large Language Models: A Survey,2404.01077.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.01077,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.01077/EPM.tex,True,EPM.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01077/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01077/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01077/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01077/ref_meta.json,ok,27,3,608,133,1,0,
2404.01230,LLM as a Mastermind: A Survey of Strategic Reasoning with Large Language Models,2404.01230.json,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.01230,/Users/xjp/Desktop/TaxoBench-CS/data/survey_arxiv_downloads_2026-06-01/source_extracted/2404.01230/iclr2024_conference.tex,True,iclr2024_conference.tex,high,,"Top-level paper file with documentclass, maketitle, abstract, bibliography, and section structure matching the survey.",False,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01230/outline.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01230/outline.md,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01230/exact_output.json,/Users/xjp/Desktop/TaxoBench-CS/data/taxobench_outline_exact_2026-06-01/per_paper/2404.01230/ref_meta.json,ok,17,3,211,106,1,0,
